INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
270039471,06/18/2023,16:50:00,BROOKLYN,INSIDE,77,0,PLAYGROUND,(null),N,(null),(null),(null),25-44,M,BLACK,994893,185271,40.675197,-73.961628,POINT (-73.961628 40.675197)
266544383,04/11/2023,16:36:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1000171,166913,40.62479978,-73.94264636,POINT (-73.94264636 40.62479978)
261907312,01/13/2023,15:13:00,BRONX,INSIDE,42,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,1014365,242623,40.832568,-73.891172,POINT (-73.891172 40.832568)
262318300,01/21/2023,17:52:00,BRONX,OUTSIDE,43,0,VEHICLE,(null),N,<18,M,WHITE HISPANIC,<18,M,BLACK,1017372,238522,40.82130126,-73.88032931,POINT (-73.88032931 40.82130126)
267560796,05/01/2023,08:00:00,BROOKLYN,OUTSIDE,75,0,PARKING LOT,(null),Y,(null),(null),(null),25-44,M,BLACK,1014850,178248,40.655874,-73.889713,POINT (-73.889713 40.655874)
268638979,05/22/2023,04:20:00,QUEENS,OUTSIDE,108,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1012629,212283,40.74929877,-73.89757673,POINT (-73.89757673 40.74929877)
265354835,03/19/2023,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1025687,268586,40.903785,-73.850098,POINT (-73.850098 40.903785)
268390098,05/17/2023,06:28:00,BRONX,OUTSIDE,50,0,STREET,(null),Y,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1012305,260618,40.881967,-73.898543,POINT (-73.898543 40.881967)
267492350,04/29/2023,14:25:00,BROOKLYN,OUTSIDE,78,0,STREET,(null),N,25-44,M,WHITE,25-44,M,BLACK,994465,178990,40.657958,-73.963183,POINT (-73.963183 40.657958)
263889115,02/18/2023,21:05:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,18-24,M,BLACK,18-24,F,BLACK,995628,181599,40.665118,-73.958987,POINT (-73.958987 40.665118)
263065673,02/04/2023,19:48:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,999073,230985,40.80066396,-73.94646071,POINT (-73.94646071 40.80066396)
264075661,02/22/2023,16:55:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1004343,243407,40.834751,-73.927388,POINT (-73.927388 40.834751)
263429756,02/10/2023,18:20:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,(null),(null),(null),18-24,M,ASIAN / PACIFIC ISLANDER,1045929,197772,40.709302,-73.777523,POINT (-73.777523 40.709302)
265673021,03/25/2023,14:52:00,STATEN ISLAND,OUTSIDE,120,0,STREET,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,961577,163519,40.61547,-74.081663,POINT (-74.081663 40.61547)
266427567,04/09/2023,08:11:00,QUEENS,OUTSIDE,114,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,WHITE HISPANIC,996700,217647,40.76406,-73.955056,POINT (-73.955056 40.76406)
265124476,03/14/2023,12:50:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,1001068,233533,40.80765394,-73.93924858,POINT (-73.93924858 40.80765394)
270655016,06/30/2023,04:55:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,988468,198397,40.7112296399045,-73.98478542255539,POINT (-73.98478542255539 40.7112296399045)
262145575,01/18/2023,16:49:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1054984,193094,40.696395,-73.744911,POINT (-73.744911 40.696395)
265339109,03/19/2023,02:14:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1004343,243407,40.834751,-73.927388,POINT (-73.927388 40.834751)
270017983,06/17/2023,09:24:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1009877,237469,40.818437,-73.907411,POINT (-73.907411 40.818437)
265750631,03/27/2023,15:15:00,BROOKLYN,OUTSIDE,75,0,COMMERCIAL,GROCERY/BODEGA,N,18-24,M,BLACK,18-24,M,BLACK,1014841,182881,40.668591,-73.889724,POINT (-73.889724 40.668591)
269632218,06/09/2023,21:12:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),65+,M,BLACK,1009877,237469,40.818437,-73.907411,POINT (-73.907411 40.818437)
262443110,01/24/2023,22:58:00,BRONX,INSIDE,42,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK,25-44,M,BLACK,1010158,242490,40.832218,-73.906377,POINT (-73.906377 40.832218)
268067162,05/10/2023,18:51:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,1004393,176572,40.651303,-73.927405,POINT (-73.927405 40.651303)
266666627,04/13/2023,20:50:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,999483,214809,40.756266,-73.945013,POINT (-73.945013 40.756266)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1013973,247558,40.846117,-73.892569,POINT (-73.892569 40.846117)
266069023,03/31/2023,22:25:00,QUEENS,OUTSIDE,114,0,STREET,(null),Y,(null),(null),(null),18-24,M,BLACK,1008816,219240,40.768408,-73.911311,POINT (-73.911311 40.768408)
266761946,04/15/2023,15:46:00,MANHATTAN,INSIDE,32,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,WHITE HISPANIC,1000980,239318,40.823533,-73.939551,POINT (-73.939551 40.823533)
270655017,06/30/2023,22:20:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1008286,245255,40.83981081019311,-73.91313313234699,POINT (-73.91313313234699 40.83981081019311)
269311791,06/04/2023,22:47:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,984838,198804,40.712349,-73.997877,POINT (-73.997877 40.712349)
270079203,06/19/2023,12:03:00,BRONX,INSIDE,47,0,COMMERCIAL,GROCERY/BODEGA,Y,25-44,M,BLACK,45-64,M,BLACK,1023206,263661,40.890278,-73.859105,POINT (-73.859105 40.890278)
265291114,03/17/2023,16:20:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1044674,197851,40.709526,-73.78205,POINT (-73.78205 40.709526)
269303368,06/03/2023,13:48:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,SMALL MERCHANT,N,(null),(null),(null),18-24,M,BLACK,1007209,179705,40.659898,-73.917246,POINT (-73.917246 40.659898)
269928985,06/15/2023,22:15:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),<18,F,ASIAN / PACIFIC ISLANDER,1001181,189778,40.6875573,-73.93895055,POINT (-73.93895055 40.6875573)
262205775,01/19/2023,20:52:00,BRONX,OUTSIDE,41,0,STREET,(null),N,18-24,M,BLACK,<18,M,BLACK,1012644,236957,40.817024,-73.897415,POINT (-73.897415 40.817024)
264617751,03/05/2023,16:10:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1001899,221193,40.773785,-73.936279,POINT (-73.936279 40.773785)
264262260,02/26/2023,18:06:00,QUEENS,OUTSIDE,113,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1044258,189029,40.685317,-73.78363,POINT (-73.78363 40.685317)
263481576,02/11/2023,21:40:00,BRONX,OUTSIDE,52,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1013182,255873,40.86894,-73.89539,POINT (-73.89539 40.86894)
262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1003231,167629,40.626762,-73.931618,POINT (-73.931618 40.626762)
269652508,06/09/2023,16:12:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1000582,238601,40.821566,-73.94099,POINT (-73.94099 40.821566)
268002604,05/09/2023,21:38:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,998969,229216,40.795809,-73.946837,POINT (-73.946837 40.795809)
262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,110,0,STREET,BAR/NIGHT CLUB,Y,(null),(null),(null),25-44,F,BLACK,1016250,208615,40.739221,-73.884524,POINT (-73.884524 40.739221)
267148531,04/21/2023,23:04:00,BROOKLYN,OUTSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,18-24,M,WHITE HISPANIC,18-24,M,BLACK,990324,192487,40.695007,-73.978093,POINT (-73.978093 40.695007)
264775620,03/09/2023,01:40:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1013740,254095,40.864058,-73.89338,POINT (-73.89338 40.864058)
264250138,02/25/2023,10:02:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1014862,244458,40.837603,-73.889368,POINT (-73.889368 40.837603)
268441196,05/12/2023,23:11:00,QUEENS,OUTSIDE,108,0,STREET,GROCERY/BODEGA,N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1005878,210176,40.743537,-73.921946,POINT (-73.921946 40.743537)
263189901,02/07/2023,09:00:00,BRONX,OUTSIDE,42,0,STREET,COMMERCIAL BLDG,Y,25-44,M,BLACK,25-44,M,BLACK,1009186,241383,40.829182,-73.909895,POINT (-73.909895 40.829182)
261437903,01/05/2023,15:51:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1007941,179784,40.660111,-73.914608,POINT (-73.914608 40.660111)
262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,44,0,OTHER,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,1007674,242091,40.83113,-73.915354,POINT (-73.915354 40.83113)
261843719,01/11/2023,21:15:00,QUEENS,INSIDE,104,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),18-24,F,WHITE HISPANIC,1010041,203018,40.723879,-73.906951,POINT (-73.906951 40.723879)
267115002,04/22/2023,20:48:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,996148,181563,40.665018,-73.957111,POINT (-73.957111 40.665018)
269301982,06/03/2023,18:38:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,961612,166618,40.623977,-74.081548,POINT (-74.081548 40.623977)
262882569,02/01/2023,19:00:00,BROOKLYN,OUTSIDE,75,0,COMMERCIAL,COMMERCIAL BLDG,N,(null),(null),(null),25-44,M,BLACK,1021156,185782,40.676531,-73.866944,POINT (-73.866944 40.676531)
264747807,03/08/2023,18:10:00,MANHATTAN,INSIDE,25,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,F,WHITE,25-44,M,BLACK,1001487,232707,40.805388,-73.937736,POINT (-73.937736 40.805388)
269301980,06/03/2023,20:45:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,1001063,186965,40.679838,-73.939382,POINT (-73.939382 40.679838)
263499886,02/11/2023,05:00:00,BRONX,OUTSIDE,43,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK HISPANIC,1021951,244960,40.838955,-73.863746,POINT (-73.863746 40.838955)
263068067,02/05/2023,01:34:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1007690,175668,40.648814,-73.915526,POINT (-73.915526 40.648814)
268973602,05/27/2023,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1022965,182558,40.667673,-73.860441,POINT (-73.860441 40.667673)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,Y,45-64,F,BLACK,18-24,F,BLACK,1052364,187814,40.681921,-73.754415,POINT (-73.754415 40.681921)
266610830,04/12/2023,21:55:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1019996,187002,40.679883,-73.87112,POINT (-73.87112 40.679883)
263349965,02/09/2023,17:37:00,MANHATTAN,OUTSIDE,14,0,STREET,(null),Y,18-24,M,BLACK,18-24,M,BLACK,987341,215631,40.75853318,-73.98884266,POINT (-73.98884266 40.75853318)
270017981,06/18/2023,00:52:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1007891,248741,40.849382,-73.914547,POINT (-73.914547 40.849382)
267201244,04/24/2023,16:55:00,QUEENS,OUTSIDE,108,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1005382,209504,40.74169141,-73.92374075,POINT (-73.92374075 40.74169141)
270078984,06/19/2023,14:15:00,BRONX,OUTSIDE,42,0,STREET,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,1015321,241827,40.83038,-73.887723,POINT (-73.887723 40.83038)
269007335,05/29/2023,22:40:00,BRONX,INSIDE,42,0,DWELLING,MULTI DWELL - APT BUILD,Y,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1011255,241480,40.829443,-73.902415,POINT (-73.902415 40.829443)
262145578,01/18/2023,20:51:00,BRONX,INSIDE,47,0,DWELLING,PVT HOUSE,Y,(null),(null),(null),18-24,M,BLACK,1030239,264466,40.892454,-73.833662,POINT (-73.833662 40.892454)
268958472,05/27/2023,16:54:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1009143,242912,40.83338,-73.910044,POINT (-73.910044 40.83338)
265618360,03/24/2023,13:30:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009486,243711,40.83557,-73.9088,POINT (-73.9088 40.83557)
268973601,05/28/2023,23:30:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1004418,234736,40.81094883,-73.92714381,POINT (-73.92714381 40.81094883)
263399439,02/10/2023,16:55:00,BROOKLYN,OUTSIDE,60,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,984503,148779,40.575042,-73.999086,POINT (-73.999086 40.575042)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,M,BLACK,1052364,187814,40.681921,-73.754415,POINT (-73.754415 40.681921)
265124475,03/14/2023,09:49:00,MANHATTAN,OUTSIDE,20,0,STREET,COMMERCIAL BLDG,N,18-24,M,BLACK,<18,M,BLACK,988755,221899,40.775738,-73.983734,POINT (-73.983734 40.775738)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,Y,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1013973,247558,40.846117,-73.892569,POINT (-73.892569 40.846117)
269229820,06/02/2023,04:19:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,999634,235961,40.814322,-73.94442,POINT (-73.94442 40.814322)
265304929,03/18/2023,05:25:00,QUEENS,OUTSIDE,102,0,DWELLING,(null),N,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1025247,191527,40.69228,-73.852163,POINT (-73.852163 40.69228)
263065672,02/04/2023,17:30:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK,45-64,F,BLACK,1006371,250007,40.852859,-73.920037,POINT (-73.920037 40.852859)
269652509,06/09/2023,02:50:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1012412,169681,40.632369,-73.898538,POINT (-73.898538 40.632369)
265124477,03/13/2023,16:25:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1015216,180239,40.66133694,-73.8883873,POINT (-73.8883873 40.66133694)
263141402,02/06/2023,10:16:00,BROOKLYN,OUTSIDE,69,0,STREET,MULTI DWELL - APT BUILD,Y,(null),(null),(null),18-24,M,BLACK,1010541,175595,,,
263623274,02/14/2023,11:54:00,BROOKLYN,OUTSIDE,75,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,1014300,184310,40.672515,-73.89167,POINT (-73.89167 40.672515)
266702449,04/14/2023,02:02:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1008383,250881,40.85525224,-73.91276232,POINT (-73.91276232 40.85525224)
266427560,04/08/2023,01:00:00,MANHATTAN,OUTSIDE,25,0,STREET,COMMERCIAL BLDG,Y,18-24,M,BLACK,18-24,M,BLACK,1001577,234452,40.81017536,-73.93740755,POINT (-73.93740755 40.81017536)
264266620,02/25/2023,22:58:00,BRONX,OUTSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),25-44,M,BLACK,1007972,244066,40.83655,-73.914272,POINT (-73.914272 40.83655)
267267401,04/25/2023,01:26:00,MANHATTAN,INSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,45-64,M,BLACK,25-44,M,BLACK,996569,237212,40.817762,-73.955493,POINT (-73.955493 40.817762)
270085088,06/19/2023,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,<18,M,BLACK,18-24,F,WHITE HISPANIC,962873,174172,,,
266537340,04/11/2023,16:18:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1001312,231864,40.80307253,-73.93837142,POINT (-73.93837142 40.80307253)
268970252,05/28/2023,14:30:00,STATEN ISLAND,OUTSIDE,122,0,STREET,(null),N,<18,M,BLACK HISPANIC,18-24,F,BLACK,961787,156866,40.597211,-74.080884,POINT (-74.080884 40.597211)
265744133,03/27/2023,11:08:00,BROOKLYN,OUTSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,989926,192765,40.695772,-73.979528,POINT (-73.979528 40.695772)
264657995,03/06/2023,16:44:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,<18,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,1017703,182860,40.66852195,-73.87941026,POINT (-73.87941026 40.66852195)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,Y,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1013973,247558,40.846117,-73.892569,POINT (-73.892569 40.846117)
265674098,03/25/2023,02:38:00,BRONX,OUTSIDE,48,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1015450,247021,40.84463555,-73.88723401,POINT (-73.88723401 40.84463555)
263692952,02/15/2023,17:20:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,<18,M,BLACK,18-24,M,WHITE HISPANIC,1010638,248020,40.8473932,-73.90462205,POINT (-73.90462205 40.8473932)
261958836,01/15/2023,14:35:00,MANHATTAN,OUTSIDE,25,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1001768,234797,40.811123,-73.936714,POINT (-73.936714 40.811123)
268554247,05/19/2023,15:52:00,STATEN ISLAND,OUTSIDE,120,0,PLAYGROUND,(null),Y,<18,M,BLACK,<18,M,BLACK,962873,174172,,,
270085085,06/19/2023,21:47:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1000078,237692,40.819072,-73.942811,POINT (-73.942811 40.819072)
269311792,06/04/2023,19:41:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,25-44,M,WHITE,25-44,M,WHITE,963772,166550,40.623796,-74.073767,POINT (-74.073767 40.623796)
261397465,01/04/2023,18:40:00,MANHATTAN,INSIDE,7,0,COMMERCIAL,SMALL MERCHANT,N,(null),(null),(null),25-44,M,WHITE HISPANIC,988292,201010,40.718403,-73.985418,POINT (-73.985418 40.718403)
266702449,04/14/2023,02:02:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1008383,250881,40.85525224,-73.91276232,POINT (-73.91276232 40.85525224)
262673444,01/28/2023,01:03:00,MANHATTAN,INSIDE,5,1,TRANSIT,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,983728,201372,40.71939629,-74.00188311,POINT (-74.00188311 40.71939629)
262015262,01/16/2023,15:54:00,BROOKLYN,OUTSIDE,84,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,989963,188043,40.682811,-73.9794,POINT (-73.9794 40.682811)
265246480,03/16/2023,16:22:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,1005235,234883,40.8113504,-73.92419197,POINT (-73.92419197 40.8113504)
266775506,04/14/2023,20:20:00,BROOKLYN,OUTSIDE,70,0,STREET,MULTI DWELL - APT BUILD,Y,18-24,M,BLACK,25-44,M,BLACK,995363,175108,40.647301,-73.959953,POINT (-73.959953 40.647301)
270085087,06/19/2023,22:05:00,MANHATTAN,OUTSIDE,33,0,OTHER,(null),N,(null),(null),(null),25-44,F,BLACK,1001891,245600,,,
269868925,06/14/2023,17:56:00,MANHATTAN,OUTSIDE,26,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,996462,235456,40.812941,-73.95588,POINT (-73.95588 40.812941)
266761947,04/15/2023,12:51:00,QUEENS,INSIDE,105,0,VEHICLE,(null),N,25-44,M,BLACK,25-44,M,BLACK,1054843,184906,40.673922,-73.745508,POINT (-73.745508 40.673922)
270388045,06/25/2023,00:49:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),Y,(null),(null),(null),18-24,M,WHITE HISPANIC,988934,201281,40.719147,-73.983099,POINT (-73.983099 40.719147)
270436625,06/26/2023,13:10:00,BROOKLYN,OUTSIDE,68,0,STREET,(null),N,(null),(null),(null),18-24,F,WHITE HISPANIC,979616,170814,40.63552029,-74.01669615,POINT (-74.01669615 40.63552029)
269541207,06/08/2023,03:05:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1015533,238047,40.820006,-73.886973,POINT (-73.886973 40.820006)
267859150,05/06/2023,04:28:00,BRONX,OUTSIDE,40,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1004868,234793,40.811106,-73.925518,POINT (-73.925518 40.811106)
265006012,03/12/2023,21:20:00,BROOKLYN,OUTSIDE,72,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,979283,172293,40.639581,-74.017896,POINT (-74.017896 40.639581)
270085088,06/19/2023,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,<18,M,BLACK,18-24,M,BLACK HISPANIC,962873,174172,,,
263787046,02/17/2023,00:27:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1020019,186879,40.67954414,-73.87104034,POINT (-73.87104034 40.67954414)
268542758,05/19/2023,13:56:00,QUEENS,OUTSIDE,105,0,COMMERCIAL,(null),N,45-64,M,WHITE HISPANIC,45-64,M,WHITE,1053583,199873,40.715013,-73.749896,POINT (-73.749896 40.715013)
268737289,05/23/2023,19:09:00,MANHATTAN,OUTSIDE,33,0,STREET,GROCERY/BODEGA,Y,<18,M,WHITE HISPANIC,65+,M,ASIAN / PACIFIC ISLANDER,1000197,244402,40.83749,-73.942368,POINT (-73.942368 40.83749)
268973602,05/27/2023,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,Y,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1022965,182558,40.667673,-73.860441,POINT (-73.860441 40.667673)
265403526,03/20/2023,19:00:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1040100,189321,40.686146,-73.79862,POINT (-73.79862 40.686146)
265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,48,0,STREET,BAR/NIGHT CLUB,Y,(null),(null),(null),18-24,M,WHITE HISPANIC,1015448,250935,40.855379,-73.88722,POINT (-73.88722 40.855379)
270017980,06/17/2023,20:28:00,BRONX,OUTSIDE,49,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),45-64,M,BLACK,1025619,256058,40.8694,-73.850423,POINT (-73.850423 40.8694)
263211697,02/07/2023,22:25:00,BRONX,OUTSIDE,46,0,STREET,FAST FOOD,N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1011755,250279,,,
263211697,02/07/2023,22:25:00,BRONX,OUTSIDE,46,0,STREET,FAST FOOD,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1011755,250279,,,
264600809,03/04/2023,18:25:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1001247,247436,40.845816,-73.938566,POINT (-73.938566 40.845816)
266544380,04/11/2023,20:37:00,BRONX,OUTSIDE,42,0,COMMERCIAL,GROCERY/BODEGA,N,18-24,M,BLACK,25-44,M,BLACK,1014628,242864,40.833231,-73.890222,POINT (-73.890222 40.833231)
265403525,03/20/2023,11:30:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1004579,183837,40.671245,-73.926713,POINT (-73.926713 40.671245)
268199266,05/12/2023,22:10:00,MANHATTAN,OUTSIDE,24,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,<18,F,WHITE HISPANIC,993952,229422,40.796382,-73.964958,POINT (-73.964958 40.796382)
268067163,05/10/2023,20:26:00,QUEENS,OUTSIDE,113,0,STREET,PVT HOUSE,Y,(null),(null),(null),<18,F,BLACK,1051618,189117,40.685504,-73.757092,POINT (-73.757092 40.685504)
265750630,03/27/2023,22:11:00,MANHATTAN,OUTSIDE,28,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,997345,232114,40.803768,-73.952699,POINT (-73.952699 40.803768)
